12/18/2023	2:33:20 PM

Pc[W]	Q0	Eacc[MV/m]	He_temp[K]
0.221	33173458587.568	7.990	1.458500
0.000221	0.016218	0.009908	0.000350	0.000081	-0.000050	0.000591	-0.006986	0.000150	0.000603	0.000722	0.001058	0.000768	0.000175	-0.000144	0.000002
0.000110	0.000288	0.000505	-0.000042	0.000163	0.000153	0.000066	-0.000235	0.000272	0.000552	-0.001039	0.000369	0.001308	0.001474	0.000048	0.000074
0.039947	-0.000048	-0.000048	0.000346	0.000192	0.000829	0.000442	0.000139	0.004252	0.000515	0.006669	0.000980	0.001047	0.000302	0.000128	0.051607
0.000860	-0.001150	0.000166	0.000497	0.000227	0.000447	0.000671	0.000764	0.000402	0.000582	0.002503	0.000876	0.000711	0.000438	0.000782	-0.000105
0.000435	0.094138	-0.016827	0.000173	0.000410	0.000465	0.000111	0.022098	-0.067363	0.001105	0.000226	0.000447	0.065555	0.000186	0.000059	-0.000105
-0.000025	-0.000096	0.000151	-0.021396	0.000111	-0.001658	0.000494	0.000058	0.000477	0.000634	0.007154	0.000331	0.000659	0.038066	-0.000548	0.000232
0.000000	0.000264	0.000101	0.000170	0.000186	0.000290	0.000343	0.000524	0.000237	0.000266	0.000501	0.000512	-0.016404	-0.000076	-0.000066	-0.000104
0.000000	0.000345	0.000950	0.000386	0.000700	0.000047	0.000338	-0.010590	0.000308	0.000079	0.000373	0.000371	0.000211	-0.000044	-0.000095	-0.000052
0.015880	-0.000034	0.002968	0.000360	0.000486	0.000660	0.023804	0.026616	0.000267	0.000364	0.000346	0.000037	0.000018	0.000006	-0.000021	-0.000112
-0.016600	-0.000113	0.000090	0.004497	0.000131	0.017156	0.000400	0.010018	0.000255	-0.002688	0.000192	0.000041	-0.000049	-0.000017	-0.000064	0.033343
-0.003800	-0.006276	0.000048	0.000703	0.000329	0.000361	-0.003799	-0.010303	0.000359	-0.372296	0.000065	0.000273	0.000367	-0.003800	0.000038	-0.000059
0.000173	-0.000007	0.012238	0.000229	0.000683	0.000148	0.000265	-0.000632	0.006001	-0.016403	0.000229	0.000019	0.000247	-0.000014	-0.000025	-0.001797
-0.000202	0.000359	0.000059	0.000118	-0.002640	-0.001612	0.000342	0.008703	0.038214	0.004792	0.000177	0.000228	0.000588	-0.000044	0.000454	0.000014
-0.003358	0.008538	0.001646	0.000093	0.000234	0.000212	0.000258	0.000407	0.000095	0.000273	0.000534	0.000475	0.000337	0.000083	0.005591	0.019139
0.000222	-0.000020	0.000131	0.000431	0.000416	-0.019680	0.000136	-0.017440	0.000086	0.000267	0.000435	0.000540	0.000641	0.000013	0.000009	0.000000
0.000000	-0.003800	0.000000	-0.003800	-0.003800	-0.003800	-0.003800	0.000000	0.000000	0.031224	0.000087	0.006030	-0.006528	0.000191	0.000042	-0.000097
0.000598	-0.000016	0.000598	-0.098433	0.000150	0.000233	0.000196	-0.014240	0.000157	0.000229	0.001139	0.000075	0.000217	0.000023	-0.000032	-0.000068
0.000059	-0.000039	0.000567	0.000409	-0.030816	0.006153	0.001711	0.000509	0.000131	0.000322	0.000572	0.000110	-0.000064	0.000087	-0.000130	-0.002835
0.000009	-0.000004	0.000239	0.000272	0.000495	0.000019	0.000120	0.000027	-0.013348	0.000190	0.000267	-0.000039	-0.000074	0.000123	-0.000015	-0.003800
0.000089	0.000136	0.000363	0.000484	0.000004	0.000238	0.000212	0.000000	0.000184	0.000313	0.000465	0.000608	0.000285	0.001099	-0.013144	-0.016371
0.000001	0.000018	-0.000110	0.000245	0.000288	0.000289	0.000097	-0.000078	0.000204	0.000185	0.000161	0.000391	0.000092	0.000007	-0.000055	-0.000026
-0.000035	0.000948	-0.012146	0.000208	0.000396	0.000289	0.000311	0.000098	-0.027121	0.005694	0.000206	0.000506	0.000504	-0.000125	0.001610	-0.012463
-0.000069	-0.002347	-0.000084	0.007597	0.000448	0.000147	0.000351	0.000040	0.000139	-0.008371	0.004171	0.000595	0.000549	0.000104	0.000330	-0.000101
0.000000	-0.001586	-0.036047	-0.000091	-0.000073	0.000283	-0.004241	-0.000083	0.000048	-0.002305	0.000527	0.000642	0.000706	0.001352	0.001214	-0.002373
0.004470	-0.025602	-0.000091	-0.000053	0.000302	-0.003800	0.000475	-0.009778	-0.009502	-0.000039	0.000465	0.000485	0.000069	-0.000035	0.019449	-0.005795
-0.000005	-0.000033	-0.000131	-0.018796	-0.011435	-0.000121	0.000202	-0.000058	-0.015371	-0.000071	-0.000066	0.000113	0.000114	-0.031606	-0.000031	-0.016263
-0.000004	-0.000104	0.000367	0.000557	0.000635	0.000600	0.000194	0.000804	0.000627	0.000563	0.000490	0.000867	0.000130	0.000020	0.020613	-0.004266
0.000010	-0.000071	0.000193	0.000493	0.000293	0.000287	0.000351	-0.000054	0.000738	0.000491	0.000533	-0.000127	0.001204	0.000679	0.000091	-0.000062
0.000027	0.000000	-0.000084	-0.000017	-0.000015	0.000135	-0.000044	-0.000045	0.001656	-0.000056	-0.000024	-0.000045	-0.000135	-0.000129	-0.000007	-0.000013
-0.000117	-0.000167	0.000157	0.000151	-0.000523	0.000515	0.000204	0.000079	0.000024	0.000011	-0.003800	-0.000147	-0.000078	-0.009692	0.014296	-0.000054
0.011295	0.000264	0.003877	0.007998	-0.000026	-0.003906	-0.001059	-0.025751	0.000052	-0.000027	-0.000064	0.000050	0.000228	-0.000036	0.000000	-0.000558
-0.000048	0.000021	0.000128	0.000076	0.022576	0.000111	0.000368	-0.013824	0.000000	-0.005897	-0.000898	0.000035	-0.000068	-0.000019	-0.000120	-0.008397
0.000037	0.000448	-0.012467	0.000023	0.000281	0.000252	0.000398	0.000255	0.000391	0.000609	0.000854	0.000580	0.000039	-0.000028	-0.002660	-0.000125
-0.000015	0.008383	0.000787	0.000316	0.000270	0.000747	0.000351	0.000474	0.000145	0.000582	0.001043	0.000760	0.000375	0.000077	-0.000063	0.006250
-0.000126	-0.000057	0.000579	0.000469	0.000467	0.000278	-0.000024	0.007289	0.000371	0.000769	0.000324	-0.000023	0.000039	0.011703	-0.000071	-0.000040
-0.000045	0.000045	0.000291	0.000163	0.000251	0.021056	0.000496	0.004540	0.000673	0.004306	0.003313	0.002060	0.000722	0.000151	0.011276	0.018138
