12/18/2023	2:38:06 PM

Pc[W]	Q0	Eacc[MV/m]	He_temp[K]
1.305	21440790278.095	15.575	1.462000
39925.623963	407.511924	478.609976	17977.242090	22367.003711	21152.063441	16931.008838	484.075567	22083.187794	18340.246786	16970.482212	18732.685303	19853.398310	17528.776933	32496.640574	20399.193246
19363.405203	31137.157055	16809.895115	16290.112675	21335.712892	30940.544361	24000.874043	445.336774	16722.203713	15361.083650	20026.623293	16961.166970	18245.179221	31124.497987	16766.234848	16631.707602
436.551159	30849.253454	36462.498131	17488.143201	14594.402910	17285.901663	14918.516120	17874.887754	481.909860	17104.758668	590.410976	17488.776126	19749.992200	17187.705397	25932.578621	43137.905325
16467.454117	435.899190	16314.171119	23129.327001	21201.624279	28296.923946	15614.415682	16697.044632	17448.104136	16293.118889	488.269348	17152.968581	18252.719541	16930.932819	19498.092927	25944.049685
30715.699025	109.872698	459.814635	14434.259074	28777.852436	17231.748445	19222.823841	414.561467	19917.091313	405.926577	30257.253028	31912.724618	429.632193	28763.656412	13988.593936	18329.066735
22007.688832	19973.950528	19026.405096	410.017931	20048.682268	408.663726	18221.780352	18913.064221	20832.062169	20835.818360	469.819968	16677.643591	16348.008801	448.214417	33420.821391	16867.402362
105133.514712	21549.213426	29568.317791	18259.644899	24647.965639	18578.863262	15749.796595	21816.092202	29513.758598	17406.703236	17230.547959	31673.550075	480.865799	18377.041090	29675.713810	25723.333285
105140.907778	27205.935317	28490.813671	15906.334907	17287.020631	15946.400170	29780.265506	473.288850	19055.112593	17687.857281	17402.745110	28556.435703	16650.157982	17870.190784	24686.919524	17092.723604
439.177792	17283.402591	25072.491053	16691.560795	16917.140351	17509.525269	488.991383	560.476194	17304.428572	28658.632225	18314.240126	19084.736672	17977.061329	20923.156558	18435.351450	25976.377241
448.520907	17936.311844	28875.900903	486.309665	37566.197464	445.085661	32446.821504	525.871757	21879.105745	469.050801	16770.165565	14530.973947	16455.642298	18285.076122	19808.219701	464.482221
105135.978952	689.384918	18544.141430	25895.563736	18022.624683	19661.539928	105133.514712	462.943171	17643.910781	99987.600115	29112.496455	17633.037751	17456.037911	105143.372365	15368.423544	17048.124357
28032.089738	29326.055833	415.504592	30627.845091	15268.552703	31521.432047	30437.581599	469.236465	435.748970	457.440237	25846.273336	20064.380984	19299.185195	23256.451908	16926.009410	425.641390
20252.700180	18015.041696	18847.598150	17275.709490	31201.264091	31253.519756	18889.792152	422.703019	372.239720	547.757292	22201.229914	17353.277399	15453.935156	15269.176098	14073.551805	26952.340180
488.143343	539.670375	18478.525379	18095.303111	33137.115241	18073.435959	15186.537661	18929.019269	16978.892262	16571.691174	25179.602221	16414.635036	17003.118986	16249.805694	536.812179	429.451630
29639.338946	32415.910954	17524.515806	17308.977883	29164.895438	474.381111	23317.416966	402.349620	22751.135591	19231.223437	31202.892950	17744.089468	17128.824218	17002.078637	17898.748078	105140.907778
105140.907778	105135.978952	105133.514712	105143.372365	105150.766818	105145.837067	105150.766818	105140.907778	105140.907778	574.500703	17458.195673	448.189572	476.718469	19840.949021	18890.273436	25287.725756
17053.503053	17486.280469	17120.401893	8925.342611	15951.129781	18114.442280	19502.184112	512.025125	19945.407950	23105.422835	387.510170	20040.075760	15567.755427	15956.210628	18117.363312	21239.086591
20419.817483	34883.324953	19197.641407	18757.026624	472.408999	1020.143534	28994.337190	17487.457240	20338.226788	17630.526408	35255.438207	30835.221499	30389.672683	14575.995452	21239.504221	590.881326
19483.678952	17739.256371	17671.725908	16723.642387	31587.636461	33583.291068	20415.730349	20135.407990	487.358710	20157.003319	33893.284706	19421.674552	25540.753645	17109.785005	15302.712610	105156.329662
18184.276439	19283.644301	17026.438524	18368.026936	30387.671347	23632.625012	17057.400194	105144.004632	18359.823474	19777.936604	29612.632936	22980.524114	20962.981052	402.935089	424.513733	442.681714
21117.602495	16477.636983	32285.179493	17321.215296	18163.684081	17581.376149	18050.939700	17351.717174	15535.709188	14754.081559	16198.828638	17077.143371	18984.540968	16721.618948	31303.892793	18497.094009
16502.789133	16177.271823	402.666117	16852.938914	17140.270811	17941.364687	22664.236341	18464.909239	466.296389	473.468920	31283.219857	31517.766478	22973.991973	18162.449857	14238.193142	410.927991
21566.967444	464.407872	18689.599946	437.439088	17485.909825	21340.350347	19502.329251	417.163014	20020.317857	456.772084	493.329226	16871.324741	22806.955372	23807.278461	21859.980027	20335.764876
105153.864425	638.089434	445.551743	22040.746765	30327.076357	23269.637070	498.783924	16793.703559	28123.992213	424.273079	29461.742234	15060.855162	25472.728619	16142.676018	31342.781228	442.862895
452.011871	437.739445	17910.102085	18941.046433	18315.170215	436.536203	18857.534047	493.994114	448.771133	17281.768651	18105.381928	15897.472702	19050.065356	17916.184367	436.264875	465.629017
15060.694701	18693.080480	22654.601387	449.921750	450.044162	30653.732481	16523.858471	18335.013279	395.795685	23626.054544	23462.394673	22948.780546	17858.327627	438.751399	19361.321013	471.350005
16890.344530	27953.175847	18425.306288	16146.123152	17017.549575	20543.358317	19466.526797	18536.390151	23465.866623	18125.821197	17513.697220	21533.648837	18272.676414	22637.108661	415.461144	625.386598
18258.720693	16455.633953	18323.847108	16330.754915	29004.423171	17088.210096	17031.826074	19281.814781	31208.538143	27845.300059	14681.822237	470.401468	15091.829689	21679.621864	28891.494438	18693.271017
16153.861696	105148.934297	32471.201298	32711.359650	18889.224422	21158.151711	33696.666754	18323.479589	89425.940881	23531.244448	20217.601791	19397.631946	30897.512218	32885.839716	16549.849843	16252.294119
30662.470134	24704.943498	22417.175059	18157.963710	20566.704499	17645.895151	15539.503192	21078.934668	18613.392914	17325.100523	105146.469407	16438.199435	18773.026855	431.161722	434.721803	17318.276798
449.301100	19515.284915	436.386000	450.916030	19603.726309	1035.157517	439.524805	519.584260	23983.913987	20075.897107	18648.414988	20099.373154	32082.728038	22460.367420	105153.864425	680.922839
17883.962096	22457.043451	16557.310263	26798.236050	477.136752	18314.769193	16595.426781	680.120214	105151.399303	9243.802815	20164.819405	24390.787385	16913.736682	21004.290511	31640.299178	456.360286
20608.580998	32138.735850	472.473030	29592.184696	30046.163206	31657.105537	26991.677061	18660.845616	29924.211011	27907.428439	30504.463658	29309.554245	17158.397301	24008.060987	703.626702	17774.728326
16449.414379	479.726219	18796.850489	16200.048053	18319.016049	16774.755071	18716.189812	14793.032871	19356.748804	31199.620998	17159.441254	28488.058938	17171.787908	19607.594201	20548.093208	410.475581
19331.425015	21738.661878	31621.469356	29781.651287	17188.305785	17762.534911	17871.919209	571.098714	20397.292399	16520.262406	20286.427216	32112.671281	19359.767183	459.670775	33919.800449	24936.666262
19056.254879	17020.903491	16079.712533	18740.259706	20082.827911	442.883659	17730.862594	804.784845	17405.521501	19025.838840	17222.718696	16742.217160	14397.404804	21584.270287	462.055763	394.931801
