5/10/2023	11:19:02 AM

Pc[W]	Q0	Eacc[MV/m]	He_temp[K]
0.025	59437945563.892	3.554	2.001500
15043.654070	346.306534	402.573268	6456.722782	7346.628840	7178.829732	6299.711635	411.646630	7589.481837	105156.188302	6216.716051	6679.059687	6891.870849	6251.915954	10109.954323	7278.133352
6573.647687	9690.902229	6147.972977	5879.497962	7277.792151	9618.145048	7894.340487	383.243327	5852.980988	5669.874586	6800.993155	6103.803411	6590.264982	9951.834729	5951.787897	6027.915981
375.907440	9769.630439	11255.920846	6243.517212	5335.248492	6294.940183	5565.170735	6247.678515	408.438161	6065.101187	445.216878	6403.492275	80702.171026	6210.334604	59505.329948	8468.106142
5912.896269	373.091020	5926.428771	7581.969387	7471.301368	9039.828997	6007.761333	6174.298751	6179.033489	5947.160106	419.194752	6099.506486	6458.283319	6077.366999	6882.251230	8667.488550
9690.127072	9555.735885	396.523789	5356.100504	9283.581264	5993.080860	6150.716487	350.870806	6791.751919	349.692137	9605.390471	10237.743665	371.558180	9102.558854	5149.957369	6385.581452
11275.772162	7113.325112	6894.364335	345.921655	6755.418310	355.235853	6669.341082	6885.142959	7017.424762	7302.749931	393.055933	6138.460636	6097.982385	381.790295	10576.102255	5908.192491
105134.005878	7413.463274	9437.796881	6574.777072	8041.243165	6547.496205	5729.046920	7177.497222	9331.280134	6380.800555	6245.201901	10137.315169	415.163853	6630.106997	9518.149013	8456.073257
105141.398980	9048.836687	9196.898356	5825.587687	6284.604527	5698.375948	9463.250141	391.453990	6771.792695	6149.063377	6175.501925	9041.989034	5882.719107	6373.992941	8480.738940	5944.120682
375.007447	6046.224680	8261.007567	6056.652946	6193.694745	6139.534022	419.928125	448.415137	6326.159088	9076.729875	6510.393813	6544.032699	6236.348868	6961.900703	6514.927176	8772.573351
388.046189	6510.466199	9112.801511	403.682228	11520.185763	382.592544	10061.091169	442.520543	7531.000617	401.988122	6202.874210	5330.480415	6141.362509	6566.495155	6940.570655	395.826363
105136.470130	609.732283	6498.177573	8475.807199	6563.379618	6683.314981	9571.042403	386.095285	6464.148372	6373.395354	11752.401267	6319.797024	6523.430419	105143.863578	105131.541742	105146.328291
8891.327340	9202.674150	353.822262	9710.355965	5666.663598	9928.329917	9707.346801	393.037508	375.666782	387.646712	8513.549400	6895.966306	6767.384434	7610.142987	6111.017420	365.559155
7092.196700	6610.399076	6687.311037	6061.349063	13488.804187	6949.637897	6791.443019	364.702391	324.030816	479.331221	7596.674434	5980.827273	5871.202128	5706.450899	5391.755253	9118.979477
413.379523	409.146985	6299.563973	6243.224507	10221.135092	6270.110890	5583.509672	6501.289914	6135.473401	6161.465062	10650.605372	5983.715162	6171.011380	6020.471918	491.652304	616.186559
9259.813866	10042.756770	6141.796518	6301.193731	9219.038872	425.613449	7732.554732	339.544238	7562.350250	7002.908450	10042.875284	6230.885112	6109.997504	6073.721178	6275.967288	9873.646696
381.665332	404.908845	7391.659695	9438.056949	6602.274621	6851.447025	6656.986728	9183.953580	8942.344418	381.585117	6326.022938	689.612018	105141.398980	7014.211934	6864.683205	8147.450559
6176.047751	6300.902157	6260.698626	1768.746300	5806.430574	6323.178686	6718.122601	424.109272	6744.677503	7698.041240	332.164585	7225.571856	5654.631270	5807.096637	6359.382004	7136.626552
7324.787181	10955.866810	6981.325246	6419.767212	403.101768	888.588717	9241.053719	6500.431662	6943.699195	6282.620190	14302.522041	9483.806063	9505.644576	5401.276874	7467.224782	411.492801
6651.789336	6101.009814	6469.363914	6221.621818	9909.057630	10731.227053	7406.417011	6798.192214	409.303005	7066.373664	10629.081096	6625.527160	10402.717940	5894.986695	5514.934215	105156.820935
6494.384442	6953.327744	6005.549927	6462.491795	9603.376353	8154.662299	5953.687085	105144.495848	6402.149679	6869.822337	9490.485445	7606.325955	6994.562575	344.217110	363.389303	375.226442
7126.140577	5965.239077	10288.730873	6285.818250	6533.044216	6356.115762	6247.356135	6060.277248	5767.998031	5604.975233	5967.767059	6170.139849	6721.484741	6010.462793	9656.063086	6364.413321
5971.236903	5897.919006	344.192904	6011.124059	5998.732318	6285.325493	7677.199517	6250.135837	406.136186	404.881193	9806.287132	9941.626334	7683.939793	6659.709336	5352.160820	351.331839
7162.547357	397.595955	6443.542340	369.655004	6326.768630	7201.099819	7077.696190	342.235718	6620.209541	385.538618	410.147010	6174.407922	7734.033416	8006.089365	7396.777643	7084.315701
105154.355687	580.660087	385.547656	7214.850984	9218.118191	7665.368094	417.928013	6102.080671	8881.587807	361.624499	9501.610429	5533.785545	8339.228600	6181.629319	9952.667045	373.078237
385.824502	369.316808	6266.112808	6423.076803	6600.122955	369.637673	6773.325183	396.127693	379.218995	6399.272253	6809.581351	5924.646669	6977.238487	6474.959706	374.344122	389.897932
5594.591080	6590.885751	7392.179472	378.933905	385.146544	9679.057681	5849.662248	6413.761166	334.831558	7866.319888	7693.806984	7618.822154	6378.678426	370.814844	6641.370442	381.670150
5869.258400	8939.194202	6593.992909	5740.368590	6012.023737	6948.259472	7121.422591	6635.459031	8083.243834	6378.401268	6473.845499	7392.115269	6425.160921	7636.981863	349.293772	555.851585
6448.260007	5988.603812	6517.878158	5830.920321	9318.805634	6324.824158	6233.791225	6603.697755	10003.999064	9220.794813	5517.879286	394.128493	5670.349433	7315.920293	9180.611979	6481.063956
6140.684950	6521.740194	10041.423325	9644.861936	6829.392550	7078.310583	10615.212163	6435.549269	19680.906360	7587.216117	6889.555628	6645.041653	9668.284050	20366.097111	5722.673586	6136.018244
9583.242649	8007.960009	7395.895227	6318.296814	6856.747692	6239.853722	5685.346526	7135.205902	6445.547853	6172.452929	6352.964308	5894.367250	6592.106847	366.589447	365.652562	6058.315221
384.647177	6641.200518	372.935292	378.479233	6785.949887	838.141374	383.693551	443.056550	7763.412839	6804.281718	6397.734353	6793.216752	11672.458318	7426.845866	105154.355687	609.697100
6528.624502	7693.906585	6015.798468	9138.612718	408.311603	6488.937675	5815.111445	923.758063	6428.592543	5979.339661	105142.031177	8013.060326	6097.497695	6936.900736	9962.067771	386.411982
7047.997578	10206.748192	389.210501	9454.818839	9547.834156	10264.345003	8738.358785	6417.000095	9508.990689	9134.468044	9705.810481	9402.739270	6022.957332	7757.118672	695.769324	6162.280682
6009.461049	405.843859	6692.452955	5924.063524	6676.504473	6046.849164	6655.795819	5519.796472	6600.701623	10047.915734	6202.711714	9277.120182	6169.419159	6944.669057	7350.744094	350.313707
7139.276554	7261.118525	10109.687573	9463.642470	6040.095549	6400.133814	6680.511352	522.493596	7105.887287	6055.285311	6899.823309	10057.807008	6748.448001	378.648551	10386.124966	8827.793724
6523.630377	6181.950188	6024.102917	6848.324330	7219.976251	375.742936	6334.100576	365.251450	6504.299579	7279.107358	7120.312510	6401.096421	5532.199882	7300.595754	385.128487	337.494586
