timestamp	date	time	Kappa	Eacc	std Eacc	Qo	std Qo	Pinc_correct	std Pinc_correct	Pref_correct	std Pref_correct	Pt_correct	std Pt_correct	B*	std B*	QL	std QL	Q0*	std Q0*	Ploss	std Ploss	B1	std B1	B2	std B2	Qext1	std Qext1	Qext2	std Qext2	Frequency [Hz]	tau	RadTop [mR/hr]	RadBot [mR/hr]	Pi_meas	Pr_meas	Pt_meas	ci	cr	ct	PHOMA_meas	PHOMB_meas	cHOMA	cHOMB	PHOMA_correct	std PHOMA_correct	PHOMB_correct	std PHOMB_correct	Qext_HOMA	std Qext_HOMA	Qext_HOMB	std Qext_HOMB	PHOMC_meas	PHOMD_meas	cHOMC	cHOMD	PHOMC_correct	std PHOMC_correct	PHOMD_correct	std PHOMD_correct	Qext_HOMC	std Qext_HOMC	Qext_HOMD	std Qext_HOMD	Dwr Temp from P	Pres 0-100T	Pres 0-1000T	TcavTop [K]	TcavUpMid[K]	TcavLoMid[K]	TcavBot[K]	AUX_RTD1[K]	AUX_RTD2[K]	AUX_RTD3[K]	AUX_RTD4[K]	
3778671034.000	2023-09-27	09:50:33	93.117	1.31465123E+0	4.45236069E-1	2.68109744E+9	1.20243876E+9	3.79188492E-1	2.94336682E-2	3.04215112E-1	2.36168053E-2	6.28587863E-4	4.88395537E-5	1.81755477E+1	0.00000000E+0	1.38646299E+8	4.15938897E+6	7.23036969E+6	3.24272985E+6	7.43447924E-2	3.77372058E-2	1.83292226E+1	8.65328149E+0	8.45503555E-3	4.34173892E-3	1.46274476E+8	9.52495464E+7	3.17100670E+11	2.16194950E+11	1.28654505E+9	1.71515516E-2	1.36295277E-2	0.00000000E+0	1.34560695E-4	2.33345453E-5	3.39636723E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26276376E+0	1.05865679E+2	7.89594439E+2	4.27640000E+0	4.27400000E+0	4.27370000E+0	4.27440000E+0	4.27310000E+0	4.27360000E+0	0.00000000E+0	0.00000000E+0
3778671073.680	2023-09-27	09:51:13	93.117	1.74451384E+0	5.67471675E-1	3.87410353E+9	1.66467289E+9	4.46206914E-1	3.46356966E-2	3.54872826E-1	2.75489008E-2	7.35868168E-4	5.71666969E-5	1.74845539E+1	0.00000000E+0	2.07897380E+8	6.23692140E+6	1.12470867E+7	4.83278666E+6	9.05982195E-2	4.42558096E-2	1.76265691E+1	7.98764530E+0	8.12232483E-3	4.01748984E-3	2.19787725E+8	1.37255455E+8	4.76969785E+11	3.12510816E+11	1.28654507E+9	2.57184117E-2	1.46492776E-2	0.00000000E+0	1.58343182E-4	2.72201995E-5	3.97602098E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26254287E+0	1.05865679E+2	7.89432002E+2	4.27760000E+0	4.27420000E+0	4.27430000E+0	4.27480000E+0	4.27300000E+0	4.27360000E+0	0.00000000E+0	0.00000000E+0
3778671116.514	2023-09-27	09:51:56	93.117	4.90214879E+0	1.62089834E+0	3.10052773E+10	1.35560539E+10	4.46530321E-1	3.46607998E-2	3.56402558E-1	2.76676399E-2	7.39724990E-4	5.74660654E-5	1.77613571E+1	0.00000000E+0	1.63904993E+9	4.91714980E+7	8.73630798E+7	3.81966697E+7	8.93880383E-2	4.43494379E-2	1.79083400E+1	8.25118415E+0	8.27543600E-3	4.15584320E-3	1.73133173E+9	1.09969624E+9	3.74666390E+12	2.49471074E+12	1.28654505E+9	2.02762351E-1	1.49850633E-2	0.00000000E+0	1.58457948E-4	2.73375362E-5	3.99686005E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26258705E+0	1.05865679E+2	7.89464489E+2	4.27520000E+0	4.27220000E+0	4.27220000E+0	4.27180000E+0	4.27290000E+0	4.27350000E+0	0.00000000E+0	0.00000000E+0
3778671147.973	2023-09-27	09:52:27	93.117	4.69297794E+0	1.59555307E+0	2.91333845E+10	1.31198515E+10	4.46188256E-1	3.46342484E-2	3.58263194E-1	2.78120641E-2	7.38784861E-4	5.73930921E-5	1.82437567E+1	0.00000000E+0	1.50119301E+9	4.50357904E+7	7.80093531E+7	3.51305180E+7	8.71862772E-2	4.44189752E-2	1.83983477E+1	8.72020178E+0	8.47363696E-3	4.36698151E-3	1.58347831E+9	1.03527038E+9	3.43812045E+12	2.35304280E+12	1.28654497E+9	1.85708463E-1	1.44530817E-2	0.00000000E+0	1.58336561E-4	2.74802546E-5	3.99178037E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26276376E+0	1.05865679E+2	7.89594439E+2	4.27660000E+0	4.27350000E+0	4.27350000E+0	4.27340000E+0	4.27280000E+0	4.27330000E+0	0.00000000E+0	0.00000000E+0
3778671212.084	2023-09-27	09:53:32	93.117	4.83030099E+0	1.61912473E+0	3.05347538E+10	1.35455664E+10	4.45469721E-1	3.45784750E-2	3.56607016E-1	2.76835102E-2	7.38336617E-4	5.73582992E-5	1.79964779E+1	0.00000000E+0	1.59403490E+9	4.78210469E+7	8.39121286E+7	3.72243721E+7	8.81243675E-2	4.42950444E-2	1.81472587E+1	8.47820505E+0	8.37834798E-3	4.26131444E-3	1.68260972E+9	1.08401987E+9	3.64448384E+12	2.45962323E+12	1.28654504E+9	1.97193666E-1	1.41315206E-2	0.00000000E+0	1.58081578E-4	2.73532190E-5	3.98935843E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26276376E+0	1.05865679E+2	7.89594439E+2	4.27710000E+0	4.27380000E+0	4.27370000E+0	4.27390000E+0	4.27260000E+0	4.27350000E+0	0.00000000E+0	0.00000000E+0
3778671260.179	2023-09-27	09:54:20	93.117	4.33325885E+0	1.42917432E+0	2.91996709E+10	1.27323030E+10	3.69665277E-1	2.86944679E-2	2.94888544E-1	2.28928690E-2	6.12697184E-4	4.76061138E-5	1.77179074E+1	0.00000000E+0	1.54720383E+9	4.64161148E+7	8.26590172E+7	3.60428516E+7	7.41640363E-2	3.67077404E-2	1.78642817E+1	8.20973368E+0	8.26137862E-3	4.13907454E-3	1.63452812E+9	1.03548341E+9	3.53447919E+12	2.34756811E+12	1.28654503E+9	1.91400325E-1	1.36287870E-2	0.00000000E+0	1.31181240E-4	2.26191593E-5	3.31050719E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26293989E+0	1.05865679E+2	7.89724388E+2	4.27620000E+0	4.27330000E+0	4.27210000E+0	4.27290000E+0	4.27270000E+0	4.27350000E+0	0.00000000E+0	0.00000000E+0
3778671348.344	2023-09-27	09:55:48	93.117	3.96279378E+0	1.33715115E+0	3.04435801E+10	1.36004395E+10	3.02448225E-1	2.34770217E-2	2.42457285E-1	1.88231097E-2	5.00213486E-4	3.88751063E-5	1.81110453E+1	0.00000000E+0	1.57970098E+9	4.73910295E+7	8.26590572E+7	3.69273009E+7	5.94907263E-2	3.00912199E-2	1.82633276E+1	8.59006722E+0	8.40825987E-3	4.30292121E-3	1.66692405E+9	1.08132293E+9	3.62067546E+12	2.45957197E+12	1.28654512E+9	1.95420446E-1	1.24634327E-2	0.00000000E+0	1.07328266E-4	1.85974670E-5	2.70273862E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26245452E+0	1.05865679E+2	7.89367027E+2	4.27450000E+0	4.27270000E+0	4.27230000E+0	4.27280000E+0	4.27270000E+0	4.27330000E+0	0.00000000E+0	0.00000000E+0
3778671394.970	2023-09-27	09:56:34	93.117	3.57913106E+0	1.21949719E+0	3.11936420E+10	2.65240386E+10	2.44376755E-1	1.89694635E-2	1.96607635E-1	1.52642207E-2	4.06996455E-4	3.16396130E-5	1.84088356E+1	0.00000000E+0	1.59349435E+9	1.53595412E+9	8.21014916E+7	8.74709555E+7	4.73621237E-2	2.43482644E-2	1.85670280E+1	8.88634086E+0	8.59328981E-3	9.34001548E-3	1.68005574E+9	1.63930829E+9	3.63000000E+12	2.45751000E+12	1.28654505E+9	1.95420446E-1	1.19013579E-2	0.00000000E+0	8.67207383E-5	1.50806110E-5	2.19907113E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26307244E+0	1.05865679E+2	7.89821850E+2	4.27430000E+0	4.27240000E+0	4.27160000E+0	4.27150000E+0	4.27250000E+0	4.27330000E+0	0.00000000E+0	0.00000000E+0
3778671421.527	2023-09-27	09:57:01	93.117	3.06380498E+0	1.04392069E+0	3.11437233E+10	2.64870399E+10	1.79444097E-1	1.39293339E-2	1.44384744E-1	1.12106362E-2	2.98234348E-4	2.31975872E-5	1.84188859E+1	0.00000000E+0	1.59014259E+9	1.53318973E+9	8.18863963E+7	8.72738233E+7	3.47611193E-2	1.78803033E-2	1.85769114E+1	8.89659991E+0	8.57953810E-3	9.32624282E-3	1.67647477E+9	1.63631447E+9	3.63000000E+12	2.45751000E+12	1.28654511E+9	1.95420446E-1	1.37524506E-2	0.00000000E+0	6.36784157E-5	1.10749013E-5	1.61141095E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26298407E+0	1.05865679E+2	7.89756875E+2	4.27180000E+0	4.27040000E+0	4.27050000E+0	4.26980000E+0	4.27270000E+0	4.27320000E+0	0.00000000E+0	0.00000000E+0
3778671475.802	2023-09-27	09:57:55	93.117	2.54814775E+0	8.68233150E-1	3.14002629E+10	2.68022997E+10	1.24216520E-1	9.64252128E-3	1.00161897E-1	7.77802331E-3	2.06293069E-4	1.60613311E-5	1.86019838E+1	0.00000000E+0	1.58815423E+9	1.53937446E+9	8.10200768E+7	8.68982693E+7	2.38483303E-2	1.23885480E-2	1.87628948E+1	9.08056825E+0	8.65021015E-3	9.42400405E-3	1.67352976E+9	1.64210864E+9	3.63000000E+12	2.45751000E+12	1.28654511E+9	1.95420446E-1	1.27359953E-2	0.00000000E+0	4.40800859E-5	7.68282781E-6	1.11463657E-6	2.81797365E+3	1.30371133E+4	1.85076530E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.26293989E+0	1.05865679E+2	7.89724388E+2	4.27160000E+0	4.27040000E+0	4.26920000E+0	4.26890000E+0	4.27250000E+0	4.27320000E+0	0.00000000E+0	0.00000000E+0
