timestamp	date	time	Kappa	Eacc	std Eacc	Qo	std Qo	Pinc_correct	std Pinc_correct	Pref_correct	std Pref_correct	Pt_correct	std Pt_correct	B*	std B*	QL	std QL	Q0*	std Q0*	Ploss	std Ploss	B1	std B1	B2	std B2	Qext1	std Qext1	Qext2	std Qext2	Frequency [Hz]	tau	RadTop [mR/hr]	RadBot [mR/hr]	Pi_meas	Pr_meas	Pt_meas	ci	cr	ct	PHOMA_meas	PHOMB_meas	cHOMA	cHOMB	PHOMA_correct	std PHOMA_correct	PHOMB_correct	std PHOMB_correct	Qext_HOMA	std Qext_HOMA	Qext_HOMB	std Qext_HOMB	PHOMC_meas	PHOMD_meas	cHOMC	cHOMD	PHOMC_correct	std PHOMC_correct	PHOMD_correct	std PHOMD_correct	Qext_HOMC	std Qext_HOMC	Qext_HOMD	std Qext_HOMD	Dwr Temp from P	Pres 0-100T	Pres 0-1000T	TcavTop [K]	TcavUpMid[K]	TcavLoMid[K]	TcavBot[K]	AUX_RTD1[K]	AUX_RTD2[K]	AUX_RTD3[K]	AUX_RTD4[K]	
3649863663.567	2019-08-28	14:01:03	93.117	5.54096873E+0	1.30278260E+0	2.09899600E+10	6.33549541E+9	6.32765820E-1	4.91166230E-2	4.62244963E-1	3.58829815E-2	1.82600215E-3	1.41751473E-4	1.27647897E+1	0.00000000E+0	1.50857310E+9	4.52571931E+7	1.09596524E+8	3.30799912E+7	1.68694855E-1	6.08280454E-2	1.29029595E+1	4.17886364E+0	1.08242907E-2	3.99245414E-3	1.62675547E+9	7.20186135E+8	1.93915338E+12	9.24202617E+11	1.28647857E+9	1.86631065E-1	1.39296019E-2	0.00000000E+0	2.07111050E-4	3.81517505E-5	3.02001063E-5	3.05520068E+3	1.21159569E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36170693E+0	1.05865679E+2	8.64737866E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36030000E+0	4.36160000E+0	4.36280000E+0	4.36360000E+0
3649863723.969	2019-08-28	14:02:03	93.117	4.98445713E+0	1.15831426E+0	2.04509258E+10	6.09426710E+9	5.20474039E-1	4.04004369E-2	3.78862286E-1	2.94107458E-2	1.50314897E-3	1.16691330E-4	1.26222108E+1	0.00000000E+0	1.48535712E+9	4.45607137E+7	1.09039358E+8	3.24931212E+7	1.40108604E-1	4.99720010E-2	1.27576276E+1	4.08205053E+0	1.07284558E-2	3.91606827E-3	1.60303517E+9	7.00915557E+8	1.90623200E+12	8.98234249E+11	1.28647857E+9	1.83758932E-1	1.50393204E-2	0.00000000E+0	1.70356744E-4	3.12696959E-5	2.48604629E-5	3.05520068E+3	1.21159569E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36208027E+0	1.05865679E+2	8.65030254E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36040000E+0	4.36180000E+0	4.36290000E+0	4.36370000E+0
3649863799.987	2019-08-28	14:03:19	93.117	4.01896659E+0	9.25325659E-1	2.03605972E+10	6.00548603E+9	3.37288903E-1	2.61814466E-2	2.44811433E-1	1.90056027E-2	9.86058170E-4	7.65542979E-5	1.25090776E+1	0.00000000E+0	1.49110836E+9	4.47332509E+7	1.10378251E+8	3.25567302E+7	9.14914115E-2	3.23525415E-2	1.26438955E+1	4.00664328E+0	1.07776036E-2	3.90187248E-3	1.61031047E+9	6.97125761E+8	1.88915810E+12	8.82195837E+11	1.28647870E+9	1.84470420E-1	1.49718845E-2	0.00000000E+0	1.10398281E-4	2.02057036E-5	1.63083387E-5	3.05520068E+3	1.21159569E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36170693E+0	1.05865679E+2	8.64737866E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36050000E+0	4.36180000E+0	4.36290000E+0	4.36370000E+0
3649863879.335	2019-08-28	14:04:39	93.117	3.05496891E+0	2.99438787E-1	2.05555471E+10	8.16829918E+9	1.93075621E-1	1.49874859E-2	1.40148834E-1	1.08816030E-2	5.63536787E-4	4.37578358E-5	1.25119784E+1	0.00000000E+0	1.50508547E+9	7.43586419E+8	1.11388978E+8	6.40115944E+7	5.23632505E-2	1.85212292E-2	1.26466332E+1	4.00923544E+0	1.07620666E-2	4.69488150E-3	1.62537704E+9	8.26244960E+8	1.91000000E+12	3.43800000E+11	1.28647878E+9	1.84470420E-1	1.44670968E-2	0.00000000E+0	6.31957248E-5	1.15672939E-5	9.32029070E-6	3.05520068E+3	1.21159569E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36141664E+0	1.05865679E+2	8.64510454E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36020000E+0	4.36160000E+0	4.36310000E+0	4.36370000E+0
3649863905.121	2019-08-28	14:05:05	93.117	1.98905336E+0	1.94975904E-1	2.07620609E+10	8.77974192E+9	8.67773701E-2	6.73652313E-3	6.45616782E-2	5.01446935E-3	2.38891968E-4	1.85586743E-5	1.35507213E+1	0.00000000E+0	1.41153142E+9	7.50064030E+8	9.70076594E+7	6.02613707E+7	2.19767999E-2	8.39797542E-3	1.36980202E+1	4.73309329E+0	1.08701890E-2	4.99582663E-3	1.51569793E+9	8.27707747E+8	1.91000000E+12	3.43800000E+11	1.28647860E+9	1.84470420E-1	1.34948216E-2	0.00000000E+0	2.84031654E-5	5.32864874E-6	3.95101551E-6	3.05520068E+3	1.21159569E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36257792E+0	1.05865679E+2	8.65420104E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36030000E+0	4.36170000E+0	4.36300000E+0	4.36390000E+0
3649864111.217	2019-08-28	14:08:31	93.117	1.08428140E+0	1.06320128E-1	2.14287921E+10	9.46523899E+9	2.61764206E-2	2.03262598E-3	1.97779864E-2	1.53835096E-3	7.09892672E-5	5.52613692E-6	1.42943087E+1	0.00000000E+0	1.38555096E+9	7.74241996E+8	9.05925849E+7	5.93626404E+7	6.32744487E-3	2.54914154E-3	1.44546803E+1	5.29352956E+0	1.12192629E-2	5.35130289E-3	1.48248121E+9	8.50611751E+8	1.91000000E+12	3.43800000E+11	1.28647882E+9	1.84470420E-1	1.37399244E-2	0.00000000E+0	8.56782364E-6	1.63239162E-6	1.17408592E-6	3.05520068E+3	1.21159569E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36158269E+0	1.05865679E+2	8.64640404E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36060000E+0	4.36190000E+0	4.36310000E+0	4.36380000E+0
3649864733.509	2019-08-28	14:18:53	93.117	6.16586498E+0	6.04333836E-1	1.92405119E+10	8.83067820E+9	9.82940663E-1	7.62975061E-2	7.52761263E-1	5.84330863E-2	2.29560257E-3	1.78202266E-4	1.50146954E+1	0.00000000E+0	1.18944656E+9	6.94864008E+8	7.42721935E+7	5.10207355E+7	2.27883797E-1	9.61028967E-2	1.51659470E+1	5.84651288E+0	1.00735665E-2	4.96624582E-3	1.26866538E+9	7.60415536E+8	1.91000000E+12	3.43800000E+11	1.28647847E+9	1.84470420E-1	1.04783492E-2	0.00000000E+0	3.19306680E-4	6.26006871E-5	3.79667908E-5	3.07835922E+3	1.20248083E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36228756E+0	1.05865679E+2	8.65192691E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36070000E+0	4.36220000E+0	4.36340000E+0	4.36400000E+0
3649864872.864	2019-08-28	14:21:12	93.117	6.55198676E+0	6.42177714E-1	1.91700964E+10	7.39584379E+9	9.21173394E-1	7.15030745E-2	6.60317336E-1	5.12575170E-2	2.59211762E-3	2.01218021E-4	1.20423498E+1	0.00000000E+0	1.45522886E+9	6.94393312E+8	1.11577199E+8	6.17745720E+7	2.58263941E-1	8.79776289E-2	1.21632152E+1	3.69907604E+0	1.00366997E-2	4.27288215E-3	1.57607146E+9	7.74252856E+8	1.91000000E+12	3.43800000E+11	1.28647855E+9	1.84470420E-1	1.11124955E-2	0.00000000E+0	3.00105308E-4	5.47548948E-5	4.28708299E-5	3.06950050E+3	1.20595125E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36170693E+0	1.05865679E+2	8.64737866E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36060000E+0	4.36220000E+0	4.36340000E+0	4.36410000E+0
3649864907.744	2019-08-28	14:21:47	93.117	6.98256544E+0	6.84378885E-1	1.90988070E+10	7.37889593E+9	1.05183066E+0	8.16448052E-2	7.54467646E-1	5.85655462E-2	2.94400614E-3	2.28531915E-4	1.20658979E+1	0.00000000E+0	1.44725773E+9	6.91777862E+8	1.10766037E+8	6.14395666E+7	2.94419003E-1	1.00478105E-1	1.21865493E+1	3.71400637E+0	9.99937542E-3	4.26200112E-3	1.56720386E+9	7.71200567E+8	1.91000000E+12	3.43800000E+11	1.28647853E+9	1.84470420E-1	1.18301764E-2	0.00000000E+0	3.42671602E-4	6.25620355E-5	4.86906865E-5	3.06950050E+3	1.20595125E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36170693E+0	1.05865679E+2	8.64737866E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36060000E+0	4.36210000E+0	4.36340000E+0	4.36420000E+0
3649864978.985	2019-08-28	14:22:58	93.117	7.92860156E+0	7.77100410E-1	1.86693493E+10	7.21644676E+9	1.38807599E+0	1.07744462E-1	9.95945636E-1	7.73092783E-2	3.79578730E-3	2.94647911E-4	1.20765268E+1	0.00000000E+0	1.41387938E+9	6.76272542E+8	1.08123464E+8	6.00190530E+7	3.88334571E-1	1.32611012E-1	1.21945692E+1	3.71995354E+0	9.77452841E-3	4.16781383E-3	1.53095603E+9	7.53859507E+8	1.91000000E+12	3.43800000E+11	1.28647849E+9	1.84470420E-1	1.19983147E-2	0.00000000E+0	4.52215594E-4	8.25858955E-5	6.27782283E-5	3.06950050E+3	1.20595125E+4	6.04634346E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36141664E+0	1.05865679E+2	8.64510454E+2	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36040000E+0	4.36200000E+0	4.36340000E+0	4.36390000E+0
