timestamp	date	time	Kappa	Eacc	std Eacc	Qo	std Qo	Pinc_correct	std Pinc_correct	Pref_correct	std Pref_correct	Pt_correct	std Pt_correct	B*	std B*	QL	std QL	Q0*	std Q0*	Ploss	std Ploss	B1	std B1	B2	std B2	Qext1	std Qext1	Qext2	std Qext2	Frequency [Hz]	tau	RadTop [mR/hr]	RadBot [mR/hr]	Pi_meas	Pr_meas	Pt_meas	ci	cr	ct	PHOMA_meas	PHOMB_meas	cHOMA	cHOMB	PHOMA_correct	std PHOMA_correct	PHOMB_correct	std PHOMB_correct	Qext_HOMA	std Qext_HOMA	Qext_HOMB	std Qext_HOMB	PHOMC_meas	PHOMD_meas	cHOMC	cHOMD	PHOMC_correct	std PHOMC_correct	PHOMD_correct	std PHOMD_correct	Qext_HOMC	std Qext_HOMC	Qext_HOMD	std Qext_HOMD	Dwr Temp from P	Pres 0-100T	Pres 0-1000T	TcavTop [K]	TcavUpMid[K]	TcavLoMid[K]	TcavBot[K]	AUX_RTD1[K]	AUX_RTD2[K]	AUX_RTD3[K]	AUX_RTD4[K]	
3785500233.878	2023-12-15	09:50:33	93.117	6.70912870E+0	9.80441038E-1	1.67876307E+10	2.96637505E+9	7.92516859E-1	6.15166124E-2	4.81736470E-1	3.73962398E-2	1.54806311E-3	1.20208325E-4	8.07653026E+0	0.00000000E+0	1.84035171E+9	5.52105513E+7	2.02759387E+8	3.58275734E+7	3.09232326E-1	7.19915745E-2	8.11696257E+0	1.58845110E+0	5.00614905E-3	1.22858825E-3	2.06821586E+9	5.45317339E+8	3.35340210E+12	1.01410249E+12	1.28649933E+9	2.27672930E-1	1.29102778E-2	0.00000000E+0	2.68187537E-4	3.61673210E-5	8.63581380E-6	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27068977E+0	1.05865679E+2	7.95442166E+2	4.29980000E+0	4.29330000E+0	0.00000000E+0	4.30840000E+0	4.23570000E+0	4.28140000E+0	4.27950000E+0	0.00000000E+0
3785500291.128	2023-12-15	09:51:31	93.117	6.80119711E+0	1.01941153E+0	1.76202301E+10	3.20750363E+9	7.91168375E-1	6.14119418E-2	4.86878443E-1	3.77953642E-2	1.52804870E-3	1.18654790E-4	8.27940975E+0	0.00000000E+0	1.88931702E+9	5.66795107E+7	2.03603147E+8	3.70629387E+7	3.02761883E-1	7.21105417E-2	8.32119619E+0	1.67449125E+0	5.04703129E-3	1.26435336E-3	2.11751168E+9	5.74588180E+8	3.49120682E+12	1.08111489E+12	1.28649902E+9	2.33730566E-1	1.23402590E-2	0.00000000E+0	2.67731210E-4	3.65533648E-5	8.52416409E-6	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27428787E+0	1.05865679E+2	7.98106131E+2	4.30020000E+0	4.29460000E+0	0.00000000E+0	4.30830000E+0	4.23600000E+0	4.28140000E+0	4.27950000E+0	0.00000000E+0
3785500381.019	2023-12-15	09:53:01	93.117	5.94291857E+0	8.79477926E-1	1.73844231E+10	3.11745816E+9	6.06328864E-1	4.70645376E-2	3.70829163E-1	2.87875184E-2	1.19482649E-3	9.27898263E-5	8.17628759E+0	0.00000000E+0	1.88488227E+9	5.65464682E+7	2.05407934E+8	3.68347170E+7	2.34304875E-1	5.51706491E-2	8.21798218E+0	1.63061800E+0	5.09945211E-3	1.26436484E-3	2.11541260E+9	5.65761823E+8	3.40907664E+12	1.04315671E+12	1.28649934E+9	2.33181877E-1	1.29109249E-2	0.00000000E+0	2.05181559E-4	2.78407349E-5	6.66529613E-6	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27082143E+0	1.05865679E+2	7.95539628E+2	4.29380000E+0	4.29160000E+0	0.00000000E+0	4.30520000E+0	4.23550000E+0	4.28140000E+0	4.27940000E+0	0.00000000E+0
3785500480.632	2023-12-15	09:54:40	93.117	4.98803104E+0	7.48844723E-1	1.80601794E+10	3.29348071E+9	4.15718825E-1	3.22692198E-2	2.56012636E-1	1.98753605E-2	8.22877047E-4	6.39188587E-5	8.29148487E+0	0.00000000E+0	1.93371949E+9	5.80115846E+7	2.08117380E+8	3.79525697E+7	1.58883312E-1	3.78990315E-2	8.33442754E+0	1.67997908E+0	5.17912824E-3	1.29925025E-3	2.16693700E+9	5.89018678E+8	3.48710798E+12	1.08149725E+12	1.28649931E+9	2.39223614E-1	1.44539458E-2	0.00000000E+0	1.40679162E-4	1.92206564E-5	4.59038969E-6	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27205094E+0	1.05865679E+2	7.96449275E+2	4.29460000E+0	4.29410000E+0	0.00000000E+0	4.30500000E+0	4.23580000E+0	4.28130000E+0	4.27950000E+0	0.00000000E+0
3785500573.311	2023-12-15	09:56:13	93.117	4.16263066E+0	6.27034399E-1	1.91965781E+10	3.51455387E+9	2.73076113E-1	2.11971680E-2	1.68436486E-1	1.30776255E-2	5.38846029E-4	4.18722465E-5	8.31851279E+0	0.00000000E+0	2.04943911E+9	6.14831732E+7	2.19931995E+8	4.02656369E+7	1.04100781E-1	2.49067456E-2	8.36157104E+0	1.69170594E+0	5.17619585E-3	1.30211827E-3	2.29580996E+9	6.26432986E+8	3.70862669E+12	1.15385995E+12	1.28649941E+9	2.53539459E-1	1.23406093E-2	0.00000000E+0	9.24088987E-5	1.26457033E-5	3.00593298E-6	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27108537E+0	1.05865679E+2	7.95734552E+2	4.29210000E+0	4.29000000E+0	0.00000000E+0	4.30320000E+0	4.23590000E+0	4.28140000E+0	4.27950000E+0	0.00000000E+0
3785500602.376	2023-12-15	09:56:42	93.117	4.18369073E+0	6.55780624E-1	2.03689739E+10	3.90558541E+9	2.68100130E-1	2.08109279E-2	1.68457246E-1	1.30792369E-2	5.38687828E-4	4.18599669E-5	8.64678976E+0	0.00000000E+0	2.10006188E+9	6.30018564E+7	2.17695413E+8	4.17413067E+7	9.91041960E-2	2.45797256E-2	8.69379000E+0	1.83684303E+0	5.43557033E-3	1.41274495E-3	2.34293374E+9	6.68476053E+8	3.74734805E+12	1.21032268E+12	1.28649943E+9	2.59802082E-1	1.14093828E-2	0.00000000E+0	9.07250272E-5	1.26472619E-5	3.00505046E-6	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27090941E+0	1.05865679E+2	7.95604603E+2	4.29170000E+0	4.29050000E+0	0.00000000E+0	4.30300000E+0	4.23580000E+0	4.28150000E+0	4.27960000E+0	0.00000000E+0
3785500627.803	2023-12-15	09:57:07	93.117	3.81577398E+0	5.99065423E-1	1.69470976E+10	3.25550472E+9	2.68381167E-1	2.08327422E-2	1.68756980E-1	1.31025025E-2	5.38253918E-4	4.18262867E-5	8.66027353E+0	0.00000000E+0	1.74483000E+9	5.23449000E+7	1.80619109E+8	3.46965641E+7	9.90859331E-2	2.46105764E-2	8.70731781E+0	1.84290690E+0	5.43219306E-3	1.41371834E-3	1.94630516E+9	5.56308153E+8	3.11975245E+12	1.00913639E+12	1.28649942E+9	2.15855768E-1	1.22298626E-2	0.00000000E+0	9.08201300E-5	1.26697650E-5	3.00262991E-6	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27095369E+0	1.05865679E+2	7.95637090E+2	4.29130000E+0	4.29090000E+0	0.00000000E+0	4.30320000E+0	4.23600000E+0	4.28140000E+0	4.27960000E+0	0.00000000E+0
3785500713.608	2023-12-15	09:58:33	93.117	4.00688311E+0	6.32793947E-1	1.87730523E+10	3.63103637E+9	2.68379229E-1	2.08325918E-2	1.69209176E-1	1.31376023E-2	5.37447389E-4	4.17636838E-5	8.71020313E+0	0.00000000E+0	1.92285500E+9	5.76856499E+7	1.98024178E+8	3.83013168E+7	9.86326055E-2	2.46291539E-2	8.75766488E+0	1.86550340E+0	5.44898298E-3	1.42500585E-3	2.14361391E+9	6.16769522E+8	3.44523966E+12	1.12063993E+12	1.28649942E+9	2.37879530E-1	1.34465913E-2	0.00000000E+0	9.08194741E-5	1.27037145E-5	2.99813072E-6	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27099739E+0	1.05865679E+2	7.95669578E+2	4.29240000E+0	4.29070000E+0	0.00000000E+0	4.30310000E+0	4.23600000E+0	4.28140000E+0	4.27960000E+0	0.00000000E+0
3785500821.886	2023-12-15	10:00:21	93.117	3.09785631E+0	5.02561661E-1	1.90125904E+10	7.66248238E+9	1.58876990E-1	1.23329325E-2	1.00344586E-1	7.79227705E-3	3.18959186E-4	2.48046842E-5	8.74299264E+0	0.00000000E+0	1.94077798E+9	8.66392881E+8	1.99197315E+8	9.67985191E+7	5.82134444E-2	1.45884002E-2	8.79089665E+0	1.88080658E+0	5.47913268E-3	2.80267848E-3	2.16275895E+9	9.86845455E+8	3.47000000E+12	1.09305000E+12	1.28649949E+9	2.37879530E-1	1.37532645E-2	0.00000000E+0	5.37639397E-5	7.53356885E-6	1.77930222E-6	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27042645E+0	1.05865679E+2	7.95247242E+2	4.28950000E+0	4.28670000E+0	0.00000000E+0	4.30130000E+0	4.23580000E+0	4.28130000E+0	4.27950000E+0	0.00000000E+0
3785500940.269	2023-12-15	10:02:20	93.117	2.00282963E+0	3.24967349E-1	1.91937106E+10	7.80861631E+9	6.71375158E-2	5.21203482E-3	4.29011929E-2	3.33348489E-3	1.33321623E-4	1.03961726E-5	8.96898350E+0	0.00000000E+0	1.91475168E+9	8.66432285E+8	1.92070905E+8	9.48761041E+7	2.41030013E-2	6.18688424E-3	9.01859390E+0	1.98587119E+0	5.53132870E-3	2.84601404E-3	2.12823760E+9	9.84523750E+8	3.47000000E+12	1.09305000E+12	1.28649946E+9	2.37879530E-1	1.25096927E-2	0.00000000E+0	2.27193211E-5	3.22089215E-6	7.43729825E-7	2.95508460E+3	1.33196614E+4	1.79260826E+2	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.27095369E+0	1.05865679E+2	7.95637090E+2	4.28490000E+0	4.28030000E+0	0.00000000E+0	4.29880000E+0	4.23580000E+0	4.28160000E+0	4.27980000E+0	0.00000000E+0
