timestamp	date	time	Kappa	Eacc	std Eacc	Qo	std Qo	Pinc_correct	std Pinc_correct	Pref_correct	std Pref_correct	Pt_correct	std Pt_correct	B*	std B*	QL	std QL	Q0*	std Q0*	Ploss	std Ploss	B1	std B1	B2	std B2	Qext1	std Qext1	Qext2	std Qext2	Frequency [Hz]	tau	RadTop [mR/hr]	RadBot [mR/hr]	Pi_meas	Pr_meas	Pt_meas	ci	cr	ct	PHOMA_meas	PHOMB_meas	cHOMA	cHOMB	PHOMA_correct	std PHOMA_correct	PHOMB_correct	std PHOMB_correct	Qext_HOMA	std Qext_HOMA	Qext_HOMB	std Qext_HOMB	PHOMC_meas	PHOMD_meas	cHOMC	cHOMD	PHOMC_correct	std PHOMC_correct	PHOMD_correct	std PHOMD_correct	Qext_HOMC	std Qext_HOMC	Qext_HOMD	std Qext_HOMD	Dwr Temp from P	Pres 0-100T	Pres 0-1000T	TcavTop [K]	TcavUpMid[K]	TcavLoMid[K]	TcavBot[K]	AUX_RTD1[K]	AUX_RTD2[K]	AUX_RTD3[K]	AUX_RTD4[K]	
3634040592.070	2019-02-26	09:43:12	93.117	4.52622769E+0	4.43627333E-1	7.28481914E+9	1.46985024E+9	3.69258812E-1	2.86629849E-2	4.17718184E-2	3.24568250E-3	3.15031208E-3	2.44547775E-4	2.01358334E+0	0.00000000E+0	2.39407406E+9	4.85622732E+8	7.94427692E+8	1.61986565E+8	3.24336681E-1	2.88472003E-2	2.03314146E+0	6.33979515E-2	9.71309218E-3	2.62632215E-3	3.58303605E+9	7.31527847E+8	7.50000000E+11	1.35000000E+11	1.28650512E+9	3.14892661E+0	1.60852190E-2	0.00000000E+0	1.19941416E-4	3.26750350E-6	4.56265880E-5	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36253609E+0	1.05865679E+2	8.65387616E+2	4.34800000E+0	4.35300000E+0	4.34900000E+0	4.34600000E+0	4.37570000E+0	4.38130000E+0	4.37200000E+0	4.36400000E+0
3634040721.677	2019-02-26	09:45:21	93.117	4.52430137E+0	4.43438534E-1	7.29119964E+9	1.47117242E+9	3.68662774E-1	2.86167199E-2	4.17380561E-2	3.24306186E-3	3.14763117E-3	2.44339680E-4	4.96475092E-1	0.00000000E+0	4.82533923E+9	9.74943008E+8	3.22447013E+9	6.52341390E+8	3.23777087E-1	2.88009342E-2	5.01301624E-1	1.56403214E-2	9.72159951E-3	2.62865707E-3	1.45445362E+10	2.96958099E+9	7.50000000E+11	1.35000000E+11	1.28650513E+9	3.14892661E+0	1.42395069E-2	0.00000000E+0	1.19747813E-4	3.26486252E-6	4.55877598E-5	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36245365E+0	1.05865679E+2	8.65322641E+2	4.34800000E+0	4.35300000E+0	4.34900000E+0	4.34600000E+0	4.37560000E+0	4.38130000E+0	4.37240000E+0	4.36380000E+0
3634040844.956	2019-02-26	09:47:24	93.117	7.84948482E+0	7.69348414E-1	2.19699230E+10	4.43240189E+9	3.68066296E-1	2.85704208E-2	4.14804947E-2	3.22306987E-3	3.14424166E-3	2.44076584E-4	4.97335634E-1	0.00000000E+0	1.45314147E+10	2.93564292E+9	9.70484799E+9	1.96312171E+9	3.23441560E-1	2.87526816E-2	5.02170336E-1	1.56193169E-2	9.72120486E-3	2.62836842E-3	4.37499418E+10	8.93077086E+9	2.26000000E+12	4.06800000E+11	1.28650520E+9	3.14892661E+0	1.24927598E-2	0.00000000E+0	1.19554067E-4	3.24471538E-6	4.55386689E-5	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36170693E+0	1.05865679E+2	8.64737866E+2	4.34800000E+0	4.35300000E+0	4.34900000E+0	4.34600000E+0	4.37520000E+0	4.38060000E+0	4.37220000E+0	4.36380000E+0
3634040861.381	2019-02-26	09:47:41	93.117	7.84995669E+0	7.69394662E-1	2.19987489E+10	4.43835526E+9	3.67682064E-1	2.85405964E-2	4.14808666E-2	3.22309873E-3	3.14461970E-3	2.44105927E-4	4.97137390E-1	0.00000000E+0	1.45522237E+10	2.93994157E+9	9.72003225E+9	1.96625875E+9	3.23056577E-1	2.87230499E-2	5.01976505E-1	1.56245055E-2	9.73395968E-3	2.63186249E-3	4.38242600E+10	8.94636212E+9	2.26000000E+12	4.06800000E+11	1.28650521E+9	3.14892661E+0	1.23801543E-2	0.00000000E+0	1.19429262E-4	3.24474447E-6	4.55441441E-5	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.36162390E+0	1.05865679E+2	8.64672891E+2	4.34800000E+0	4.35300000E+0	4.34900000E+0	4.34500000E+0	4.37630000E+0	4.38060000E+0	4.37270000E+0	4.36390000E+0
3634042952.732	2019-02-26	10:22:32	93.117	4.48867351E+0	4.39956932E-1	2.42484898E+10	4.87169381E+9	1.06881209E-1	8.29700661E-3	1.00248152E-2	7.81526497E-4	1.02818117E-3	7.98261387E-5	5.31091047E-1	0.00000000E+0	1.56692703E+10	3.15178773E+9	1.02340552E+10	2.06083691E+9	9.58282129E-2	8.33411510E-3	5.36789346E-1	1.48395347E-2	1.07294203E-2	2.89423330E-3	4.51731949E+10	9.16113162E+9	2.26000000E+12	4.06800000E+11	1.28650359E+9	3.14892661E+0	1.24938160E-2	0.00000000E+0	3.47167980E-5	7.84167888E-7	1.48913496E-5	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.37837590E+0	1.05865679E+2	8.77862819E+2	4.35200000E+0	4.35700000E+0	4.35400000E+0	4.35000000E+0	4.37590000E+0	4.38330000E+0	4.37540000E+0	4.36830000E+0
3634042970.608	2019-02-26	10:22:50	93.117	4.17448417E+0	1.92770738E-1	2.09324408E+10	6.58811637E+8	1.06927015E-1	8.30056212E-3	9.88153772E-3	7.70406585E-4	1.03296966E-3	8.01978252E-5	5.33746480E-1	0.00000000E+0	1.35026436E+10	4.05079307E+8	8.80369980E+9	2.76978442E+8	9.60125080E-2	8.33662339E-3	5.39488898E-1	1.46996766E-2	1.07586988E-2	1.25313992E-3	3.88005033E+10	1.61523193E+9	1.94562940E+12	2.34748339E+11	1.28650360E+9	1.67042865E+0	1.27213064E-2	0.00000000E+0	3.47316766E-5	7.72960342E-7	1.49607022E-5	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.37837590E+0	1.05865679E+2	8.77862819E+2	4.35200000E+0	4.35800000E+0	4.35400000E+0	4.35100000E+0	4.37610000E+0	4.38330000E+0	4.37550000E+0	4.36830000E+0
3634043585.452	2019-02-26	10:33:05	93.117	4.13218781E+0	1.92229866E-1	2.06533816E+10	6.51834820E+8	1.06968619E-1	8.30379142E-3	1.06055688E-2	8.26599776E-4	1.01518272E-3	7.88171881E-5	5.21056625E-1	0.00000000E+0	1.34352649E+10	4.03057946E+8	8.83284991E+9	2.78668086E+8	9.53478673E-2	8.34520409E-3	5.26604391E-1	1.50163632E-2	1.06471466E-2	1.24567675E-3	3.92199191E+10	1.66821076E+9	1.93980438E+12	2.35062441E+11	1.28650359E+9	1.66209316E+0	1.33085808E-2	0.00000000E+0	3.47451901E-5	8.29595991E-7	1.47030905E-5	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.37841731E+0	1.05865679E+2	8.77895306E+2	4.35200000E+0	4.35800000E+0	4.35400000E+0	4.35000000E+0	4.37620000E+0	4.38290000E+0	4.37520000E+0	4.36830000E+0
3634043735.055	2019-02-26	10:35:35	93.117	4.14703116E+0	1.91275097E-1	2.07442576E+10	6.52603208E+8	1.06355389E-1	8.25619195E-3	9.71767382E-3	7.57688988E-4	1.02431793E-3	7.95262706E-5	5.35774608E-1	0.00000000E+0	1.33641860E+10	4.00925580E+8	8.70191884E+9	2.73657563E+8	9.56133969E-2	8.29126785E-3	5.41514426E-1	1.46480031E-2	1.07131214E-2	1.24693867E-3	3.83078578E+10	1.58938564E+9	1.93634114E+12	2.33464980E+11	1.28650261E+9	1.65330116E+0	1.33567920E-2	0.00000000E+0	3.45460027E-5	7.60142469E-7	1.48353975E-5	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.38819760E+0	1.05865679E+2	8.85659824E+2	4.35400000E+0	4.35900000E+0	4.35600000E+0	4.35300000E+0	4.37800000E+0	4.38590000E+0	4.37840000E+0	4.37080000E+0
3634043778.132	2019-02-26	10:36:18	93.117	5.79905225E+0	2.72419397E-1	1.97950428E+10	6.26955413E+8	2.21954592E-1	1.72291028E-2	2.40092682E-2	1.86695519E-3	2.01590591E-3	1.56494182E-4	5.05009696E-1	0.00000000E+0	1.30188178E+10	3.90564534E+8	8.65032153E+9	2.73879587E+8	1.95929418E-1	1.73306663E-2	5.10205710E-1	1.53940747E-2	1.02889394E-2	1.21088246E-3	3.87981600E+10	1.69717206E+9	1.92391480E+12	2.34477400E+11	1.28650244E+9	1.61057542E+0	1.34419393E-2	0.00000000E+0	7.20945505E-5	1.87806925E-6	2.91967608E-5	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.38905374E+0	1.05865679E+2	8.86342063E+2	4.35500000E+0	4.36000000E+0	4.35600000E+0	4.35300000E+0	4.38270000E+0	4.39430000E+0	4.38080000E+0	4.37110000E+0
3634043838.255	2019-02-26	10:37:18	93.117	2.27681269E+0	1.04215453E-1	2.07483403E+10	6.51032638E+8	3.17977090E-2	2.46896099E-3	2.66621946E-3	2.10610793E-4	3.16843114E-4	2.46115202E-5	5.50907399E-1	0.00000000E+0	1.32326888E+10	3.96980663E+8	8.53222363E+9	2.67619352E+8	2.88146464E-2	2.47804984E-3	5.56965125E-1	1.43613452E-2	1.09959050E-2	1.27427814E-3	3.72524946E+10	1.51293681E+9	1.88691520E+12	2.26541897E+11	1.28650259E+9	1.63703349E+0	1.46320285E-2	0.00000000E+0	1.03284258E-5	2.08558826E-7	4.58890099E-6	3.07865977E+3	1.27840164E+4	6.90455329E+1	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	1.00000000E+0	1.00000000E+0	1.00000000E-12	0.00000000E+0	1.00000000E-12	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	4.38860549E+0	1.05865679E+2	8.85984700E+2	4.35500000E+0	4.36100000E+0	4.35600000E+0	4.35300000E+0	4.37700000E+0	4.37960000E+0	4.37670000E+0	4.37120000E+0
