1.958559E+2	-9.865696E+1	1.639899E+1	-8.963496E-1
-6.073790E-1	1.132320E-1	-2.202125E-3	3.961490E-4
1.135562E+2	-5.664145E+1	9.257175E+0	-4.921520E-1
-7.014061E-1	1.611778E-1	-9.950078E-3	8.043645E-4
-7.229288E-1	1.639356E-1	-1.000108E-2	7.974642E-4
-7.768679E-1	1.823392E-1	-1.086696E-2	7.320945E-4
-8.912963E-1	2.131852E-1	-1.387842E-2	8.402255E-4
1.453886E+2	-7.202977E+1	1.175740E+1	-6.294468E-1
-4.799930E-1	7.971889E-2	1.318661E-4	4.078013E-4
-6.826709E-1	1.464514E-1	-7.155262E-3	6.744748E-4
5.507379E+1	-2.696343E+1	4.267991E+0	-2.147005E-1
1.001975E+1	-3.376228E+0	3.744218E-1	-1.310178E-2
-5.169669E-1	8.136449E-2	2.444228E-3	1.907742E-4
-3.163628E+13	8.443142E+12	-7.505238E+11	2.222207E+10
-1.392669E+0	3.610381E-1	-2.811170E-2	1.280488E-3
-7.411355E-1	1.698924E-1	-9.589403E-3	6.334985E-4
-8.140420E-1	1.958783E-1	-1.309473E-2	8.843424E-4
-6.650868E-1	1.447991E-1	-6.555212E-3	5.352719E-4
-8.723034E-1	2.187346E-1	-1.588484E-2	9.891991E-4
-7.900753E-1	1.922280E-1	-1.308621E-2	9.272858E-4
-9.423938E-1	2.391452E-1	-1.877833E-2	1.112145E-3
-9.181907E-1	2.360636E-1	-1.735578E-2	9.256789E-4
-8.995974E-1	2.157980E-1	-1.487596E-2	9.592789E-4
-7.340254E-1	1.701835E-1	-1.017272E-2	7.800202E-4
-8.408061E-1	2.103746E-1	-1.473397E-2	8.299065E-4
2.170425E+2	-1.076938E+2	1.766740E+1	-9.557033E-1
-8.067923E-1	1.834599E-1	-1.083227E-2	7.742253E-4
-5.291594E-1	9.881755E-2	-1.515605E-3	3.247809E-4
-7.188871E-1	1.643944E-1	-8.874827E-3	6.179370E-4
-7.658778E+13	2.009671E+13	-1.757576E+12	5.123047E+10
-1.301597E+0	3.212274E-1	-2.339866E-2	1.074656E-3
-8.347307E-1	2.053924E-1	-1.369007E-2	7.865134E-4
-6.838202E-1	1.516194E-1	-7.851997E-3	6.997013E-4
-8.810515E-1	2.215085E-1	-1.634381E-2	1.029864E-3
-7.641345E-1	1.797629E-1	-1.047485E-2	7.601829E-4
-9.028413E-1	2.249746E-1	-1.567782E-2	8.513458E-4
-1.748464E+2	9.032530E+1	-1.568564E+1	9.169288E-1
-6.410437E-1	1.290093E-1	-4.652034E-3	5.263856E-4
-8.072500E-1	1.921404E-1	-1.165884E-2	7.767905E-4
-8.522279E-1	2.090359E-1	-1.426210E-2	9.162609E-4
-6.507710E-1	1.428904E-1	-6.577125E-3	5.172602E-4
-5.633958E-1	1.015280E-1	-8.626704E-4	3.709051E-4
-6.185179E-1	1.127654E-1	-1.847127E-3	3.993856E-4
-9.083172E-1	2.299992E-1	-1.728439E-2	9.983692E-4
